"ID","StoreID","ProductID","Date","Day","Rainfall","Temp","GasPrice","InterestRate","Sales"
5812,10,16,2015-12-03,5,1.70979529598088,27,44,14.94,49765
5813,10,16,2015-12-04,6,1.11843452366641,39,27,4.81,16823
5814,10,16,2015-12-05,7,2.35750140876428,31,33,9.81,24926
5815,10,16,2015-12-06,1,2.73936494337849,40,57,10.12,44017
5816,10,16,2015-12-07,2,2.94818820247089,38,30,13.06,41572
5817,10,16,2015-12-08,3,1.87470317874046,42,51,2.96,37468
5818,10,16,2015-12-09,4,2.86205337894664,33,36,3.51,12828
5819,10,16,2015-12-10,5,2.5581339584672,26,29,13.33,41161
5820,10,16,2015-12-11,6,2.94487863957837,36,38,2.65,38269
5821,10,16,2015-12-12,7,2.55929272122199,40,33,8.2,33293
5822,10,16,2015-12-13,1,2.79069896266539,31,31,2.87,17072
5823,10,16,2015-12-14,2,2.21797340889056,28,36,10.91,21006
5824,10,16,2015-12-15,3,1.42190180471868,31,55,6.67,23360
5825,10,16,2015-12-16,4,1.18524892388057,34,50,4.99,54281
5826,10,16,2015-12-17,5,2.84584607092775,31,38,10.41,34683
5827,10,16,2015-12-18,6,2.78804008972778,30,42,13.51,23900
5828,10,16,2015-12-19,7,2.38175567652933,30,47,13.51,52793
5829,10,16,2015-12-20,1,2.17744536461266,38,50,9.16,50326
5830,10,16,2015-12-21,2,2.46853185349943,29,36,8.65,31586
5831,10,16,2015-12-22,3,1.7736678529926,35,35,8.52,56802
5832,10,16,2015-12-23,4,1.2198770199297,42,35,8.38,38710
5833,10,16,2015-12-24,5,1.8161483610847,44,48,9.06,59413
5834,10,16,2015-12-25,6,2.36023558658468,35,34,9.15,48839
5835,10,16,2015-12-26,7,1.83161021986809,40,51,11.27,59606
5836,10,16,2015-12-27,1,1.60682965699555,31,48,7.88,10456
5837,10,16,2015-12-28,2,2.19908538283116,35,58,7.6,35722
5838,10,16,2015-12-29,3,2.52027538371545,26,57,12.26,45777
5839,10,16,2015-12-30,4,2.35520433603031,40,44,14.8,15694
5840,10,16,2015-12-31,5,1.32190400960013,41,44,12.75,29337
5841,10,17,2015-01-01,5,2.10515102031058,36,49,12.96,29251
5842,10,17,2015-01-02,6,2.61882392072779,44,58,10.35,24702
5843,10,17,2015-01-03,7,2.20471430314482,25,59,5.79,15794
5844,10,17,2015-01-04,1,2.55811275877085,38,41,10.23,15464
5845,10,17,2015-01-05,2,1.88373005563725,25,37,13.45,22160
5846,10,17,2015-01-06,3,2.92617635836096,30,26,7.5,15892
5847,10,17,2015-01-07,4,1.90343917574769,34,38,7.2,17447
5848,10,17,2015-01-08,5,1.1064365535183,34,49,8.45,44227
5849,10,17,2015-01-09,6,1.27120017906375,43,37,5.64,23577
5850,10,17,2015-01-10,7,2.29875642993476,27,29,3.9,50792
5851,10,17,2015-01-11,1,2.90987080418967,39,53,4.36,52805
5852,10,17,2015-01-12,2,1.6170746321413,29,40,10.11,36680
5853,10,17,2015-01-13,3,1.45074660348865,25,57,11.3,14252
5854,10,17,2015-01-14,4,1.9774884754862,38,31,11.08,37669
5855,10,17,2015-01-15,5,1.18799448153182,34,50,6.9,30774
5856,10,17,2015-01-16,6,1.80573028659522,39,26,4.76,52520
5857,10,17,2015-01-17,7,2.62101806834461,43,49,4.56,23488
5858,10,17,2015-01-18,1,1.49183251559189,28,50,5.35,58040
5859,10,17,2015-01-19,2,2.13782025342794,28,46,4.86,45531
5860,10,17,2015-01-20,3,1.76092706645798,29,45,12.21,38933
5861,10,17,2015-01-21,4,1.27811272641583,36,33,7.27,57452
5862,10,17,2015-01-22,5,2.52641345530056,40,59,12.96,31321
5863,10,17,2015-01-23,6,2.36262405745596,25,58,12.11,14665
5864,10,17,2015-01-24,7,1.55241926961327,34,43,3.61,44294
5865,10,17,2015-01-25,1,2.95153508066603,35,50,12.17,14881
5866,10,17,2015-01-26,2,1.20585151018996,40,31,3.46,23770
5867,10,17,2015-01-27,3,2.89418908249216,28,53,6.02,38272
5868,10,17,2015-01-28,4,1.86747949885946,33,53,10.49,59714
5869,10,17,2015-01-29,5,2.61014913685918,28,48,4.94,17216
5870,10,17,2015-01-30,6,1.96411952117111,39,45,13.85,54237
5871,10,17,2015-01-31,7,1.76946244716585,42,30,8.08,43569
5872,10,17,2015-02-01,1,1.20278132793929,32,41,9.82,53230
5873,10,17,2015-02-02,2,2.09740574575688,27,44,6.51,58731
5874,10,17,2015-02-03,3,1.02249877402415,34,50,7.22,40187
5875,10,17,2015-02-04,4,1.05659651072358,39,50,10.12,32640
5876,10,17,2015-02-05,5,2.04990081091111,36,34,2.86,59489
5877,10,17,2015-02-06,6,2.23775091229422,41,53,12.55,46311
5878,10,17,2015-02-07,7,2.14292103093969,27,37,14.08,37742
5879,10,17,2015-02-08,1,1.28681205994817,39,41,4.76,12163
5880,10,17,2015-02-09,2,2.54045698147599,33,48,2.96,12729
5881,10,17,2015-02-10,3,2.49173171786364,32,49,8.11,26777
5882,10,17,2015-02-11,4,2.94585834625009,26,51,6.7,28606
5883,10,17,2015-02-12,5,2.67479410768964,30,42,12.27,51179
5884,10,17,2015-02-13,6,1.47378627477773,39,45,14.38,10782
5885,10,17,2015-02-14,7,1.60530291098637,40,54,8.88,53051
5886,10,17,2015-02-15,1,2.06102197994688,32,39,7.53,19168
5887,10,17,2015-02-16,2,2.71957591113236,26,33,3.87,15196
5888,10,17,2015-02-17,3,1.89380537081364,44,41,12.59,15184
5889,10,17,2015-02-18,4,1.27207207955658,38,27,10.35,34679
5890,10,17,2015-02-19,5,1.1414269824876,25,57,9.84,27673
5891,10,17,2015-02-20,6,1.45497461158359,40,55,14.49,17691
5892,10,17,2015-02-21,7,1.40384176915416,27,36,2.68,32307
5893,10,17,2015-02-22,1,1.17833912020487,33,50,10.3,45059
5894,10,17,2015-02-23,2,2.67551158558216,40,41,8.75,17775
5895,10,17,2015-02-24,3,1.88908980974967,33,45,5.78,33096
5896,10,17,2015-02-25,4,2.75281038349343,40,55,10.22,20905
5897,10,17,2015-02-26,5,1.42034160187642,33,34,13.66,34884
5898,10,17,2015-02-27,6,2.75617560781247,35,43,7.29,57173
5899,10,17,2015-02-28,7,1.6813803230799,30,56,10.42,35771
5900,10,17,2015-03-01,1,1.91447564751224,34,35,7.77,39448
5901,10,17,2015-03-02,2,1.42509973090246,34,27,9.76,48922
5902,10,17,2015-03-03,3,2.03985755651523,40,32,5.68,36069
5903,10,17,2015-03-04,4,2.25730744637252,33,26,2.69,44551
5904,10,17,2015-03-05,5,1.65531082002312,28,57,13.42,25432
5905,10,17,2015-03-06,6,2.34794653900851,30,43,6.39,54197
5906,10,17,2015-03-07,7,2.36705299374523,35,50,14.71,46055
5907,10,17,2015-03-08,1,2.27602065666065,33,52,11.9,27784
5908,10,17,2015-03-09,2,2.27398827046622,40,51,11.11,31470
5909,10,17,2015-03-10,3,2.3493985817693,36,49,13.1,44546
5910,10,17,2015-03-11,4,1.66974712126056,42,58,8.04,58279
5911,10,17,2015-03-12,5,2.06510247119858,41,50,11.41,35379
5912,10,17,2015-03-13,6,2.89742447019621,33,33,7.66,30652
5913,10,17,2015-03-14,7,2.29020824540378,32,28,11.51,21179
5914,10,17,2015-03-15,1,2.73169258486511,28,27,13.43,24047
5915,10,17,2015-03-16,2,2.42490047095497,29,31,2.83,26302
5916,10,17,2015-03-17,3,1.94239118004251,36,28,12.87,35677
5917,10,17,2015-03-18,4,2.32004365104518,36,56,11.35,47341
5918,10,17,2015-03-19,5,1.76796688649393,36,43,5.8,18379
5919,10,17,2015-03-20,6,1.57052419585843,34,32,6.02,23872
5920,10,17,2015-03-21,7,2.38611435942959,41,28,6.28,35759
5921,10,17,2015-03-22,1,2.39600002193436,30,33,4.19,39333
5922,10,17,2015-03-23,2,1.1018642047245,41,27,6.18,28719
5923,10,17,2015-03-24,3,1.10221587958884,36,51,14.2,22282
5924,10,17,2015-03-25,4,2.03490121968816,37,49,11.08,57571
5925,10,17,2015-03-26,5,2.78749520081419,41,38,4.44,49023
5926,10,17,2015-03-27,6,2.7453549551593,37,35,4.99,19088
5927,10,17,2015-03-28,7,2.60527001598888,38,55,10.23,32313
5928,10,17,2015-03-29,1,2.7005668643577,35,53,9.03,46554
5929,10,17,2015-03-30,2,1.59252995284386,40,53,7.67,57261
5930,10,17,2015-03-31,3,1.60970470480978,33,50,5.2,49249
5931,10,17,2015-04-01,4,2.42290089618706,31,27,12.38,18459
5932,10,17,2015-04-02,5,2.02733711997645,35,40,5.55,49555
5933,10,17,2015-04-03,6,2.86311261125517,41,34,8.27,21563
5934,10,17,2015-04-04,7,2.79298402040649,32,46,10.4,53023
5935,10,17,2015-04-05,1,2.87661547113369,37,25,8.29,27812
5936,10,17,2015-04-06,2,1.19884389622085,31,40,5.03,17103
5937,10,17,2015-04-07,3,2.17624588629644,27,59,8.75,48970
5938,10,17,2015-04-08,4,2.49116076774974,34,45,8.39,46848
5939,10,17,2015-04-09,5,2.24905220470877,33,50,11.58,24367
5940,10,17,2015-04-10,6,2.66481138646879,30,52,10.33,44301
5941,10,17,2015-04-11,7,1.01267170195547,28,47,8.96,59072
5942,10,17,2015-04-12,1,1.23919765278738,39,39,12.95,56474
5943,10,17,2015-04-13,2,2.60057970214928,26,33,11.12,53405
5944,10,17,2015-04-14,3,1.6888105591377,31,35,11.33,49316
5945,10,17,2015-04-15,4,2.861100535344,31,45,9.3,22203
5946,10,17,2015-04-16,5,1.66100423628948,34,47,11.52,44734
5947,10,17,2015-04-17,6,1.35152347785217,26,51,4.42,27301
5948,10,17,2015-04-18,7,1.2199148744681,38,42,10.78,24933
5949,10,17,2015-04-19,1,2.42795689757085,42,42,9.93,15153
5950,10,17,2015-04-20,2,2.41526938548291,33,52,4.32,13314
5951,10,17,2015-04-21,3,2.30069151433791,38,39,6.33,34428
5952,10,17,2015-04-22,4,2.91302321198138,42,59,7.19,28672
5953,10,17,2015-04-23,5,2.67025976710247,27,49,12.65,36467
5954,10,17,2015-04-24,6,2.12986317376325,28,29,11.29,54477
5955,10,17,2015-04-25,7,1.39864888849389,43,28,11.3,33184
5956,10,17,2015-04-26,1,1.50064339549468,26,56,13.61,41035
5957,10,17,2015-04-27,2,1.1187399062096,26,49,7.11,14560
5958,10,17,2015-04-28,3,2.8104346450277,43,55,14.87,18331
5959,10,17,2015-04-29,4,1.69278093825576,25,45,3.42,22034
5960,10,17,2015-04-30,5,1.26382833320768,42,45,14.07,41299
5961,10,17,2015-05-01,6,2.3358945400424,42,48,6.28,38463
5962,10,17,2015-05-02,7,1.646752322957,37,50,13.53,18632
5963,10,17,2015-05-03,1,1.27732328056939,30,50,4.77,51529
5964,10,17,2015-05-04,2,2.94603605843465,39,33,4.56,39907
5965,10,17,2015-05-05,3,1.83746770630556,42,35,12.63,44850
5966,10,17,2015-05-06,4,1.54385029703054,43,59,12.27,43888
5967,10,17,2015-05-07,5,2.08712000010167,25,25,9.85,46457
5968,10,17,2015-05-08,6,1.55625688496941,43,37,6.35,20666
5969,10,17,2015-05-09,7,2.93619700303808,38,35,4.08,10814
5970,10,17,2015-05-10,1,1.76019565225407,34,48,13.87,46047
5971,10,17,2015-05-11,2,1.53409024107352,32,52,11.84,46192
5972,10,17,2015-05-12,3,1.66686728179155,29,57,12.57,53435
5973,10,17,2015-05-13,4,1.63808401643708,26,33,13.79,59802
5974,10,17,2015-05-14,5,2.23724619970628,27,53,2.59,21547
5975,10,17,2015-05-15,6,2.81133925170759,26,50,8.05,45091
5976,10,17,2015-05-16,7,2.98571921057512,37,29,10.9,30784
5977,10,17,2015-05-17,1,1.09262802424923,34,40,3.06,34464
5978,10,17,2015-05-18,2,1.79568692044063,29,33,12.8,25832
5979,10,17,2015-05-19,3,2.66449795264173,28,43,3.43,23825
5980,10,17,2015-05-20,4,1.98071689503455,36,25,5.9,45366
5981,10,17,2015-05-21,5,1.99673163441076,44,47,2.82,24331
5982,10,17,2015-05-22,6,2.41641808715966,36,59,12.37,48125
5983,10,17,2015-05-23,7,2.84441080873757,25,53,13.7,34920
5984,10,17,2015-05-24,1,2.11451309883757,37,37,5.35,53862
5985,10,17,2015-05-25,2,2.51442550432097,32,26,9.02,43660
5986,10,17,2015-05-26,3,2.54709365058485,34,48,13.25,16686
5987,10,17,2015-05-27,4,1.58535871387582,26,56,12.6,52229
5988,10,17,2015-05-28,5,1.93992251577611,33,28,12,46282
5989,10,17,2015-05-29,6,1.52704243494627,27,30,10.56,34781
5990,10,17,2015-05-30,7,1.98034735460877,43,55,13.94,23808
5991,10,17,2015-05-31,1,1.16320630794061,39,30,7.83,23240
5992,10,17,2015-06-01,2,1.20382784210639,39,56,13.87,45023
5993,10,17,2015-06-02,3,2.67156067203777,35,33,6.66,17043
5994,10,17,2015-06-03,4,2.02788809042661,40,29,9.41,29125
5995,10,17,2015-06-04,5,1.80437429951607,25,41,13.23,34867
5996,10,17,2015-06-05,6,2.44046763531607,32,54,5.2,38817
5997,10,17,2015-06-06,7,2.56400197350666,26,57,12.94,24989
5998,10,17,2015-06-07,1,1.7081718656473,39,44,2.72,44649
5999,10,17,2015-06-08,2,2.6040350747707,40,49,3.94,41788
6000,10,17,2015-06-09,3,1.49964189121751,29,36,3.03,36553
6001,10,17,2015-06-10,4,1.13883291842708,26,49,6.58,17978
6002,10,17,2015-06-11,5,1.53865591787221,30,59,9.33,40792
6003,10,17,2015-06-12,6,2.33737250896173,26,49,7.99,19187
6004,10,17,2015-06-13,7,2.92834880895517,39,53,8.39,39189
6005,10,17,2015-06-14,1,1.22614670323067,44,48,3.15,11766
6006,10,17,2015-06-15,2,2.69264323873213,33,38,7.15,28873
6007,10,17,2015-06-16,3,2.92987930912575,26,27,2.69,20379
6008,10,17,2015-06-17,4,2.7231332682351,36,43,7.43,42339
6009,10,17,2015-06-18,5,2.98629319307541,31,25,5,54885
6010,10,17,2015-06-19,6,1.71750706620405,29,34,3.79,11488
6011,10,17,2015-06-20,7,1.70861537637058,31,50,13.33,44986
6012,10,17,2015-06-21,1,1.82407441187432,28,51,3.1,42819
6013,10,17,2015-06-22,2,2.61668525386089,35,55,7.88,52398
6014,10,17,2015-06-23,3,1.01164395114479,32,27,12.62,32174
6015,10,17,2015-06-24,4,1.08681736843738,27,35,4,39196
6016,10,17,2015-06-25,5,1.6655992637199,38,48,4.91,23122
6017,10,17,2015-06-26,6,1.81181795313857,44,51,7.09,19512
6018,10,17,2015-06-27,7,1.11559187563411,29,38,6.35,35907
6019,10,17,2015-06-28,1,1.0374469692781,28,37,11.19,21067
6020,10,17,2015-06-29,2,2.51804335455187,30,28,5.67,41989
6021,10,17,2015-06-30,3,2.45299257852491,29,44,14.2,46923
6022,10,17,2015-07-01,4,1.14420569708606,33,43,10.43,47561
6023,10,17,2015-07-02,5,2.9458688469124,29,54,2.67,22030
6024,10,17,2015-07-03,6,1.27638411343913,40,48,13.77,39350
6025,10,17,2015-07-04,7,1.54823504485641,31,30,6.6,17774
6026,10,17,2015-07-05,1,2.85108980552727,41,55,3.09,51766
6027,10,17,2015-07-06,2,2.03865009583301,34,32,10.72,24867
6028,10,17,2015-07-07,3,1.5520949560756,36,56,11.03,46204
6029,10,17,2015-07-08,4,1.99301465792761,37,52,3,15327
6030,10,17,2015-07-09,5,1.09999872271586,26,50,5.13,51275
6031,10,17,2015-07-10,6,1.83024003477591,39,44,8.54,48654
6032,10,17,2015-07-11,7,2.74506259623135,44,45,14.82,21681
6033,10,17,2015-07-12,1,1.21377847367573,29,37,2.63,19327
6034,10,17,2015-07-13,2,2.63072107986107,43,49,14.05,37369
6035,10,17,2015-07-14,3,2.34040544669031,38,49,13.59,21685
6036,10,17,2015-07-15,4,2.06193612430152,26,50,14.4,28810
6037,10,17,2015-07-16,5,2.21407727294753,25,26,4.07,30870
6038,10,17,2015-07-17,6,1.9541764696364,44,26,9.89,31423
6039,10,17,2015-07-18,7,2.33801948573343,44,29,3.85,48453
6040,10,17,2015-07-19,1,1.49693716647433,36,54,11.68,48290
6041,10,17,2015-07-20,2,2.79296014967693,31,33,7.45,15342
6042,10,17,2015-07-21,3,1.95735700430195,28,25,10.28,46908
6043,10,17,2015-07-22,4,2.50709156981398,35,57,4.94,35466
6044,10,17,2015-07-23,5,2.10908653257315,41,27,14.49,35464
6045,10,17,2015-07-24,6,1.4147702354368,31,28,8.27,15827
6046,10,17,2015-07-25,7,1.15923021795236,25,54,12.23,31945
6047,10,17,2015-07-26,1,2.25794258975927,31,48,11.14,35237
6048,10,17,2015-07-27,2,1.63360508581932,29,38,9.15,15862
6049,10,17,2015-07-28,3,2.470704157876,34,59,10.22,25846
6050,10,17,2015-07-29,4,1.06023902796486,43,46,14.78,14763
6051,10,17,2015-07-30,5,2.29619098262376,43,44,6.6,45894
6052,10,17,2015-07-31,6,2.53239433546327,40,54,6.52,20404
6053,10,17,2015-08-01,7,1.37871684886856,28,27,11.59,35460
6054,10,17,2015-08-02,1,1.94381541351047,42,40,4.01,40539
6055,10,17,2015-08-03,2,2.07116541950881,28,47,13.93,21426
6056,10,17,2015-08-04,3,2.97077825914836,33,57,3.89,13915
6057,10,17,2015-08-05,4,1.54266377899963,29,54,4.71,27688
6058,10,17,2015-08-06,5,2.13415710832239,37,42,12.4,28527
6059,10,17,2015-08-07,6,1.37116181465104,26,58,14.62,35764
6060,10,17,2015-08-08,7,2.11651923849848,39,32,5.99,31663
6061,10,17,2015-08-09,1,2.98007214902854,26,26,12.02,31449
6062,10,17,2015-08-10,2,1.58676143286039,33,37,6.99,55501
6063,10,17,2015-08-11,3,1.75972161650126,37,39,8.81,55858
6064,10,17,2015-08-12,4,1.52002125533217,34,28,4.41,24033
6065,10,17,2015-08-13,5,1.56954265541252,29,37,4.24,36421
6066,10,17,2015-08-14,6,2.05309401342667,37,32,10.58,34783
6067,10,17,2015-08-15,7,1.14914219301646,36,43,14.67,53372
6068,10,17,2015-08-16,1,2.46920094266363,43,59,14.75,27042
6069,10,17,2015-08-17,2,1.40616578784491,32,27,4.66,54905
6070,10,17,2015-08-18,3,1.6022305531661,38,36,8.18,34236
6071,10,17,2015-08-19,4,2.51511913662965,34,25,14.33,58136
6072,10,17,2015-08-20,5,2.74068282911875,34,37,8.22,26066
6073,10,17,2015-08-21,6,1.39243999820695,28,43,12.63,15288
6074,10,17,2015-08-22,7,1.99118393474104,31,29,10.73,30115
6075,10,17,2015-08-23,1,1.55341875850833,27,40,11.28,56597
6076,10,17,2015-08-24,2,1.9745317199463,41,28,14.62,30382
6077,10,17,2015-08-25,3,2.02761273838066,25,39,11.66,14253
6078,10,17,2015-08-26,4,2.46385831371118,36,25,11.55,12100
6079,10,17,2015-08-27,5,1.22303742405725,37,28,13.26,39061
6080,10,17,2015-08-28,6,2.39176719983291,40,41,11,32532
6081,10,17,2015-08-29,7,1.76090823977163,29,49,10.56,23400
6082,10,17,2015-08-30,1,2.74932990893397,44,48,6.53,23411
6083,10,17,2015-08-31,2,2.11749308156311,35,36,13.85,54271
6084,10,17,2015-09-01,3,1.36252880898295,36,48,4.16,11758
6085,10,17,2015-09-02,4,1.27754146803415,28,29,10.86,10582
6086,10,17,2015-09-03,5,1.2806504966818,37,37,5.91,31965
6087,10,17,2015-09-04,6,2.47340219199762,36,37,4.94,10138
6088,10,17,2015-09-05,7,1.92298163661017,37,45,9.21,53799
6089,10,17,2015-09-06,1,2.01515284246749,42,30,12.79,13037
6090,10,17,2015-09-07,2,1.6066309369671,44,27,4.71,59659
6091,10,17,2015-09-08,3,1.96758641704706,39,26,11.06,14707
6092,10,17,2015-09-09,4,1.89132691089613,32,54,13.21,22457
6093,10,17,2015-09-10,5,2.42609086887584,28,40,2.71,36732
6094,10,17,2015-09-11,6,2.08332670638806,33,50,3.13,37672
6095,10,17,2015-09-12,7,2.84087970655025,31,57,8.81,22658
6096,10,17,2015-09-13,1,2.71485980524468,27,52,5.54,46074
6097,10,17,2015-09-14,2,1.34357529138699,32,47,7.71,59339
6098,10,17,2015-09-15,3,2.23552306570044,38,50,4.13,34220
6099,10,17,2015-09-16,4,1.16501920654393,25,25,11.66,14686
6100,10,17,2015-09-17,5,2.38145232426941,33,34,7.33,12435
6101,10,17,2015-09-18,6,2.06757403280959,42,43,13.19,22162
6102,10,17,2015-09-19,7,2.71643000397241,29,30,11.97,31979
6103,10,17,2015-09-20,1,2.9494261695562,25,37,12.88,35408
6104,10,17,2015-09-21,2,2.35083568611559,30,33,9.62,35529
6105,10,17,2015-09-22,3,2.60966547588729,34,57,7.9,55423
6106,10,17,2015-09-23,4,1.17046851850021,32,42,6.61,29619
6107,10,17,2015-09-24,5,2.94054214916435,40,39,10.52,27320
6108,10,17,2015-09-25,6,2.94228355106299,38,29,2.74,12891
6109,10,17,2015-09-26,7,1.99693734867193,33,25,7.98,57632
6110,10,17,2015-09-27,1,1.02472993798904,35,33,12.12,46515
6111,10,17,2015-09-28,2,1.59620861005863,30,52,11.75,36967
6112,10,17,2015-09-29,3,2.05955042597762,28,25,13.71,50421
6113,10,17,2015-09-30,4,2.94351956982142,31,31,7.31,25140
6114,10,17,2015-10-01,5,2.33948325943369,29,29,11.91,26062
6115,10,17,2015-10-02,6,2.25793938321556,36,43,6.11,22150
6116,10,17,2015-10-03,7,1.8460987934491,29,35,7.6,11749
6117,10,17,2015-10-04,1,2.04559700526373,43,50,6.31,36469
6118,10,17,2015-10-05,2,2.20715512645341,38,40,9.67,25424
6119,10,17,2015-10-06,3,2.57716271575336,31,43,10.24,27859
6120,10,17,2015-10-07,4,1.69947891912535,26,33,12.87,26822
6121,10,17,2015-10-08,5,1.83358392621946,26,39,2.57,21709
6122,10,17,2015-10-09,6,1.47572060108428,33,34,3.69,36884
6123,10,17,2015-10-10,7,1.4378239398948,26,41,10.71,22035
6124,10,17,2015-10-11,1,1.05203161530455,26,34,13.48,54804
6125,10,17,2015-10-12,2,2.85069269702121,44,44,9.67,22226
6126,10,17,2015-10-13,3,1.93800032832833,26,53,2.63,36274
6127,10,17,2015-10-14,4,2.5702146961861,25,40,11.65,43676
6128,10,17,2015-10-15,5,2.71536280513036,34,25,14.83,54177
6129,10,17,2015-10-16,6,1.48301908665915,37,54,9.38,13569
6130,10,17,2015-10-17,7,1.82038764842764,34,46,12.37,59400
6131,10,17,2015-10-18,1,1.10395170565908,28,54,3.54,48740
6132,10,17,2015-10-19,2,2.4595483184938,34,49,12.91,41463
6133,10,17,2015-10-20,3,1.98118301920188,32,40,11.72,37937
6134,10,17,2015-10-21,4,2.24863261128117,30,31,5.45,20139
6135,10,17,2015-10-22,5,2.20755845433179,30,32,4.25,14531
6136,10,17,2015-10-23,6,2.13685091423941,25,44,8.22,17805
6137,10,17,2015-10-24,7,1.92601518435506,34,40,13.2,53546
6138,10,17,2015-10-25,1,2.78288374205913,34,46,14.16,38167
6139,10,17,2015-10-26,2,1.15565903536563,42,45,11.26,23846
6140,10,17,2015-10-27,3,2.89388923014257,44,33,7.13,20812
6141,10,17,2015-10-28,4,1.3633417278842,44,55,12.98,31010
6142,10,17,2015-10-29,5,2.18023872053371,26,37,6.52,30392
6143,10,17,2015-10-30,6,1.08682056753051,30,35,12.73,56633
6144,10,17,2015-10-31,7,1.94866828412196,26,50,12.38,29951
6145,10,17,2015-11-01,1,1.55207574382168,28,49,14.91,30096
6146,10,17,2015-11-02,2,2.80803057357154,39,39,8.46,53766
6147,10,17,2015-11-03,3,1.60174685400998,41,59,11.22,20173
6148,10,17,2015-11-04,4,1.98515799625962,40,38,4.45,45713
6149,10,17,2015-11-05,5,2.99504534750033,36,36,14.28,22828
6150,10,17,2015-11-06,6,2.97689429005282,25,38,8.82,50781
6151,10,17,2015-11-07,7,1.00817155115227,32,56,10.46,51254
6152,10,17,2015-11-08,1,1.21790044976133,39,49,10.6,56307
6153,10,17,2015-11-09,2,1.95179105443457,29,57,4.09,42734
6154,10,17,2015-11-10,3,1.81661275578596,42,49,8.3,56289
6155,10,17,2015-11-11,4,2.52277719375318,31,31,8.81,53763
6156,10,17,2015-11-12,5,2.55697029881818,38,45,6.54,38880
6157,10,17,2015-11-13,6,1.23595941616751,27,41,10.08,45828
6158,10,17,2015-11-14,7,1.69682627394196,35,48,10.13,58538
6159,10,17,2015-11-15,1,2.19021868690231,39,48,4.48,11103
6160,10,17,2015-11-16,2,1.51216331588957,26,37,8.84,24713
6161,10,17,2015-11-17,3,1.26380855284698,39,26,3.82,11970
6162,10,17,2015-11-18,4,2.11487707181684,25,52,11.09,37469
6163,10,17,2015-11-19,5,1.62012205007366,43,34,7.23,24525
6164,10,17,2015-11-20,6,2.31320458411492,27,52,6.59,21999
6165,10,17,2015-11-21,7,1.79867280123219,30,31,13.18,25672
6166,10,17,2015-11-22,1,2.36451440112141,28,52,11.22,47826
6167,10,17,2015-11-23,2,2.19644788281589,37,40,8.41,28863
6168,10,17,2015-11-24,3,2.44280790744884,29,36,14.73,57021
6169,10,17,2015-11-25,4,1.21819429228618,40,34,12.97,49957
6170,10,17,2015-11-26,5,2.30487781035623,30,30,6.79,11687
6171,10,17,2015-11-27,6,1.39663001299642,32,50,11.72,25747
6172,10,17,2015-11-28,7,2.84342598724213,32,43,10.01,41143
6173,10,17,2015-11-29,1,2.99187701688613,29,55,9.43,58915
6174,10,17,2015-11-30,2,2.10037342291691,38,42,10.41,40262
6175,10,17,2015-12-01,3,2.56637402516051,35,30,8.44,57292
6176,10,17,2015-12-02,4,2.13144015997009,35,28,8.84,53678
6177,10,17,2015-12-03,5,1.59120109146675,31,31,12.52,20406
6178,10,17,2015-12-04,6,1.64869601743759,30,29,14.09,18078
6179,10,17,2015-12-05,7,1.77843293992979,30,40,11.99,15358
6180,10,17,2015-12-06,1,1.20475327502227,40,48,12.98,24145
6181,10,17,2015-12-07,2,2.61960050314647,41,32,7.79,42575
6182,10,17,2015-12-08,3,1.19377499881302,33,43,5.89,15688
6183,10,17,2015-12-09,4,1.2652450034048,39,26,8.99,21031
6184,10,17,2015-12-10,5,1.62501633287589,40,36,10.41,23533
6185,10,17,2015-12-11,6,2.75603013429102,28,30,9.03,29849
6186,10,17,2015-12-12,7,1.29892440116818,40,29,14.22,33801
6187,10,17,2015-12-13,1,2.81408230689502,27,34,4.71,53268
6188,10,17,2015-12-14,2,1.36164106855534,35,28,8.99,46998
6189,10,17,2015-12-15,3,1.71731122209978,29,40,7.1,35076
6190,10,17,2015-12-16,4,1.56098716651839,35,26,13.06,35766
6191,10,17,2015-12-17,5,2.86601922718025,39,45,9.16,34404
6192,10,17,2015-12-18,6,1.50090878890807,29,43,5.61,42412
6193,10,17,2015-12-19,7,1.37464403450905,32,28,7.52,30578
6194,10,17,2015-12-20,1,2.49433983744484,28,30,11.15,24048
6195,10,17,2015-12-21,2,1.55413968229448,40,44,6.65,21894
6196,10,17,2015-12-22,3,1.15641202831418,28,49,4.64,33794
6197,10,17,2015-12-23,4,1.48711291724445,41,41,8,40809
6198,10,17,2015-12-24,5,1.6555105179403,31,51,11.77,27524
6199,10,17,2015-12-25,6,2.53176686244946,35,27,14.04,19061
6200,10,17,2015-12-26,7,2.8576213366965,28,41,6.74,45011
6201,10,17,2015-12-27,1,2.88629353996827,44,38,10.07,27640
6202,10,17,2015-12-28,2,1.31713618178053,35,29,6.72,24828
6203,10,17,2015-12-29,3,2.23363881661009,35,45,12.29,22292
6204,10,17,2015-12-30,4,1.39197458370744,43,36,9.09,49062
6205,10,17,2015-12-31,5,1.16543096009787,32,55,2.72,37798
6206,10,18,2015-01-01,5,1.79328022079209,27,51,6.06,46758
6207,10,18,2015-01-02,6,2.57957319284636,44,52,10.31,58476
6208,10,18,2015-01-03,7,1.72730902515881,35,38,13.52,29471
6209,10,18,2015-01-04,1,2.89682951710494,35,56,14.65,15322
6210,10,18,2015-01-05,2,2.18370550558227,36,42,12.76,57514
